income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount
535.0,84.0,4667.0,699.0,1.0,6500.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,False,5.0,1.0,30448.0,55.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,382.0,32.0,1.0,1.0,0.0,26.0,V,0.0,0.0,0.0,0.0,,,,,,,0.599265282661022,0.8382912423032359,,,1402.27,0,0.0
227.0,810.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,4.0,0.0,38702.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,61.0,5.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1040.86,0,0.0
758.0,192.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,True,5.0,1.0,33384.0,76.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,390.0,33.0,0.0,0.0,0.0,2.0,M,0.0,0.0,1.0,0.0,0.5786579689587666,0.8401342908901622,0.7342905391741178,0.7979120468239461,,,,,,,2273.35,1,1031.54
5242.0,2075.0,2484.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,True,1.0,0.0,31122.0,65.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,46.0,M,0.0,0.0,1.0,0.0,0.8418110111587583,0.9124187685226166,,,,,,,,,714.24,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,1.0,0.0,36249.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,0.8737997553098855,,,,,2919.67,0,0.0
1549.0,974.5,1949.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,1.0,0.0,24657.0,72.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,384.0,32.0,0.0,0.0,0.0,33.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,,1236.66,0,0.0
2413.0,893.0,2001.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,True,6.0,0.0,34169.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,324.0,27.0,0.0,0.0,0.0,46.0,V,0.0,0.0,0.0,0.0,,,,,,,0.2933824529106299,0.6451427118140733,,,1351.28,0,0.0
232.0,810.5,1621.0,35.0,1.0,12000.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,True,8.0,0.0,35533.0,51.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,3.0,1.0,324.0,27.0,0.0,0.0,0.0,40.0,V,0.0,0.0,0.0,0.0,0.06948065090833293,0.21918539817257435,,,,,,,,,1259.54,0,0.0
648.0,131.0,1729.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,2.0,0.0,30022.0,67.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,56.0,0.0,3.0,5651.0,99.0,M,13.584902168640724,1.0,1.0,0.0,,,,,,,0.2212785931852071,0.9435754586401529,,,1720.85,0,0.0
1130.0,4.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,False,5.0,0.0,24249.0,64.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,446.0,37.0,0.0,0.0,0.0,3.0,V,0.0,0.0,1.0,0.0,,,,,,,0.7720815901900087,0.4466973290865757,,,3024.83,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,4.0,1.0,33635.0,55.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,214.0,18.0,0.0,0.0,0.0,25.0,M,0.0,0.0,0.0,0.0,,,,,0.7311884770663802,0.895814155703361,0.7279081935143571,0.27328895433668104,,,936.49,0,0.0
227.0,980.5,1961.0,1044.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,9.0,0.0,24275.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,148.0,12.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,0.811503207336675,0.9372292270635124,,,,,,,0.3684523149301101,1.8111158827594098,1823.22,1,1110.73
227.0,0.0,1820.0,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,True,12.0,0.0,28325.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,77.0,6.0,0.0,0.0,0.0,7.0,M,0.0,0.0,0.0,0.0,,,,,,,0.9264872315266908,0.8144254156109858,,,933.85,1,941.61
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,3.0,0.0,41724.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,115.0,10.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,2324.42,0,0.0
657.0,0.0,1927.0,1184.0,5.0,2500.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,False,6.0,1.0,44503.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,97.0,8.0,0.0,0.0,0.0,78.0,M,0.0,0.0,0.0,0.0,,,0.8402258973384759,0.9459497764850356,0.09714055068812942,0.40680972854058417,0.31909125109318154,0.43714290222099583,,,2318.98,1,609.29
6845.0,2638.0,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,3.0,0.0,,62.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,120.0,10.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,0.6752616091523403,0.8638215252311114,,,0.5640901639477632,0.4975838748163735,,,1987.04,1,1411.72
673.0,127.0,3016.0,0.0,0.0,3000.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,True,7.0,1.0,25499.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,85.0,7.0,0.0,0.0,0.0,20.0,V,0.0,0.0,0.0,0.0,0.6570578902213748,0.15850664573036466,0.36871685624906814,0.6912772012264605,0.12834709938964034,0.9679711039681896,0.5654397658957807,0.3181794425416752,0.3533385752699149,0.864436871500697,1706.33,1,859.12
321.0,0.0,1662.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,3.0,0.0,28407.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,165.0,14.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.9455755595681086,0.9502067765296656,,,,,,,1353.14,0,0.0
227.0,0.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,4.0,0.0,29875.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,258.0,22.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,0.5224197424198853,0.005603888994562207,,,,,0.3625844615395601,3.84599527299486,1326.19,0,0.0
517.0,97.0,1713.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,5.0,0.0,29739.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,282.0,24.0,0.0,0.0,0.0,16.0,M,0.0,0.0,1.0,0.0,0.1456673908410803,0.033719048614046385,,,,,,,,,1382.64,1,363.56
227.0,1111.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,5.0,0.0,31306.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,106.0,9.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1579.63,0,0.0
1194.0,376.0,3597.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,8.0,0.0,34516.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,274.0,23.0,0.0,0.0,0.0,62.0,M,0.0,0.0,0.0,0.0,,,0.7312115000977504,0.2820983112673733,,,,,,,1073.16,0,0.0
730.0,199.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,9.0,0.0,27921.0,42.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,46.0,4.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,0.6371061229442825,0.4983214233594901,0.29673138281501144,0.18455094023799296,,,,,,,2072.66,0,0.0
,,,0.0,,,,,,,,0.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.23,0,0.0
1484.0,1121.0,2242.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,True,17.0,0.0,18242.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,17.0,M,0.0,0.0,0.0,0.0,,,,,0.927488844599894,0.6586108489286032,0.8478005939771571,0.24132722590496655,,,1362.06,1,214.59
228.0,0.0,1700.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,False,8.0,0.0,30893.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,151.0,13.0,0.0,0.0,0.0,12.0,M,0.0,0.0,0.0,0.0,,,0.6040851811130201,0.9045266294837636,0.9731644873137809,0.5390460242916549,,,0.957757655254878,7.495617054902801,1495.99,1,713.07
227.0,0.0,1620.0,0.0,0.0,12500.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,True,5.0,0.0,34896.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,25.0,2.0,0.0,0.0,0.0,375.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1015.49,1,688.75
753.0,852.0,1704.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,False,0.0,0.0,32929.0,74.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,41.0,V,0.0,0.0,0.0,0.0,0.2291527842366177,0.22400936921580605,,,,,0.11176581406656806,0.031978748403415094,0.5651662029300376,7.32842392434966,1851.75,0,0.0
1122.0,375.0,2447.0,0.0,0.0,9000.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,True,24.0,0.0,26685.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,87.0,7.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1143.77,1,465.53
1817.0,533.0,3277.0,581.0,2.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,1.0,33334.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,88.0,M,0.0,0.0,1.0,0.0,,,,,,,,,,,1486.24,0,0.0
26250.0,423.0,30975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,4.0,0.0,27185.0,82.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,56.0,0.0,0.0,0.0,38.0,V,0.0,0.0,1.0,0.0,0.4664099400831797,0.02827480000740245,0.040097541533547484,0.5572077901383128,0.4876922924814774,0.7574980341331824,,,,,2210.19,0,0.0
237.0,4.0,1653.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,7.0,0.0,27994.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,179.0,15.0,0.0,0.0,0.0,19.0,V,0.0,0.0,0.0,0.0,,,0.3293794341563695,0.4490867305580843,,,,,,,978.85,0,0.0
31731.0,9998.0,9998.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,14.0,True,8.0,0.0,25786.0,48.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,329.0,27.0,0.0,0.0,0.0,4.0,M,3438.495938181934,1.0,0.0,1.0,,,0.6124345599500093,0.23009983709855866,0.7637583748452863,0.9592496685964572,,,,,3966.65,1,922.21
227.0,0.0,6959.0,1293.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,4.0,1.0,28304.0,44.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,175.0,15.0,0.0,0.0,0.0,134.0,V,0.0,0.0,0.0,0.0,,,,,,,0.6324167532616813,0.6519407094124703,,,1693.25,0,0.0
1220.0,95.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,False,1.0,0.0,30398.0,82.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,145.0,12.0,0.0,0.0,0.0,36.0,V,0.0,0.0,1.0,0.0,,,0.8940060788043421,0.9039667165049008,0.6159712174479296,0.6379400711577762,,,,,817.05,0,0.0
668.0,31.0,2679.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,9.0,1.0,35031.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,74.0,6.0,0.0,1.0,2927.0,44.0,V,399.02947553637705,1.0,0.0,0.0,,,,,,,,,0.5411325435710163,9.01681857511292,1802.15,1,2105.13
1360.0,241.0,2188.0,304.0,2.0,9000.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,True,4.0,0.0,48224.0,46.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,242.0,20.0,0.0,0.0,0.0,72.0,V,2068.9589797500266,1.0,0.0,0.0,,,,,,,,,,,1926.27,0,0.0
352.0,21.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,3.0,0.0,,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,14.0,V,0.0,0.0,1.0,0.0,,,,,,,,,0.59278685108145,8.74576373156494,1217.36,1,644.7
332.0,20.0,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.0,0.0,30525.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,386.0,32.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,0.4043840518090565,0.7548387200533696,,,,,2244.97,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,2.0,1.0,36646.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,90.0,8.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,0.04130928730947617,9.999999977795539e-08,0.5301296821527511,0.4779066261191533,0.09614553266527223,-4.72414783273254,2408.53,1,601.12
892.0,811.5,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.0,0.0,,83.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,326.0,27.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,,,0.35791954674038634,0.6633387146784678,,,0.08152235034472345,4.11841104954252,1714.72,0,0.0
3717.0,1334.0,2393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,4.0,0.0,33172.0,77.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,56.0,0.0,1.0,0.0,32.0,M,0.0,0.0,1.0,0.0,0.5284441463953213,0.23637723239224465,,,0.4239040172231702,0.07681390372935702,,,,,1508.2,0,0.0
1191.0,0.0,4167.0,0.0,0.0,1500.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,False,5.0,0.0,35915.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,485.0,40.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1693.1,0,0.0
271.0,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,True,0.0,0.0,29907.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,151.0,13.0,0.0,0.0,0.0,28.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,4.1758567779861,1211.22,0,0.0
845.0,4.0,2238.0,800.0,1.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,True,2.0,1.0,35368.0,43.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,128.0,11.0,0.0,0.0,0.0,14.0,M,2716.766480527544,1.0,0.0,0.0,0.5904953194700324,0.8138831456096666,,,,,,,,,3853.88,0,0.0
236.0,1.0,1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,0.0,0.0,27615.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,6.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,3.2369151859756498,2060.21,0,0.0
1978.0,438.0,2430.0,0.0,0.0,5000.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,1.0,0.0,35698.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,314.0,26.0,0.0,0.0,0.0,12.0,M,1731.7146842691022,1.0,0.0,0.0,,,,,0.5152476543957399,0.7241170784855088,0.40364039097367177,0.4900927523322865,,,1705.13,0,0.0
2228.0,3973.5,7947.0,1009.0,1.0,5000.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,3.0,1.0,27183.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,38.0,M,1500.1677741626218,1.0,0.0,0.0,0.3207296469715198,0.07992010130954312,,,,,,,,,1740.83,0,0.0
604.0,0.0,2022.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,7.0,0.0,31785.0,53.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,350.0,29.0,0.0,0.0,0.0,20.0,M,0.0,0.0,0.0,0.0,,,,,0.6709486999824751,0.6980140827366287,,,0.5687858760290982,1.53852032647292,1555.4,0,0.0
1399.0,0.0,4433.0,525.0,1.0,11000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,8.0,1.0,37057.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,294.0,25.0,0.0,0.0,0.0,85.0,M,3639.900220532266,1.0,0.0,0.0,,,0.3823155019352633,0.0757739457447373,0.8854835970964507,0.32989890518679843,,,,,1767.1,1,1318.2
334.0,0.0,1633.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,8.0,0.0,,22.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,2378.73,1,578.81
273.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,6.0,0.0,28704.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,125.0,10.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,1826.09,1,1141.49
518.0,118.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,False,5.0,0.0,29496.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,248.0,21.0,0.0,0.0,0.0,27.0,V,0.0,0.0,0.0,0.0,0.9194247540755824,0.967639452821736,,,0.8883213773988472,0.2472028311474025,0.7926420739824155,0.8239511418051182,0.61183297541989,2.8475169662696804,994.5,0,0.0
5095.0,1996.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,7.0,1.0,35714.0,46.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,620.0,52.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,2984.22,0,0.0
761.0,137.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,False,0.0,0.0,33968.0,85.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,16.0,V,0.0,0.0,1.0,0.0,0.7842286351701735,0.18747904583795888,,,,,0.682349738682359,0.5995937058640184,0.4136977321970749,9.51061107407628,548.28,0,0.0
4836.0,1.0,7851.0,565.0,1.0,16500.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,False,7.0,0.0,30435.0,53.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,208.0,17.0,0.0,1.0,0.0,46.0,M,5717.131306659186,1.0,1.0,0.0,,,,,0.3073406435076927,0.4281216452252264,0.5522526649166638,0.7892885338738204,0.5250932731118465,1.55758455583877,1979.62,0,0.0
531.0,1830.0,3660.0,1312.0,3.0,15000.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,True,13.0,1.0,29069.0,34.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,157.0,13.0,0.0,2.0,0.0,31.0,M,1198.2009832522522,1.0,0.0,0.0,,,,,,,,,,,1671.87,0,0.0
1163.0,364.0,1809.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,5.0,0.0,29034.0,69.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,671.0,56.0,0.0,0.0,0.0,34.0,M,0.0,0.0,1.0,0.0,,,,,,,0.8794307674289573,0.3317230710020085,0.5877644957377668,3.909471804738,1484.58,1,1323.7
401.0,824.5,1649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,1.0,0.0,29481.0,75.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,6.0,0.0,0.0,0.0,4.0,V,0.0,0.0,1.0,0.0,,,0.5942158989563612,0.5185938166973032,0.9492244193685488,0.603234467231704,0.4780337092481644,0.17403744776071045,0.6416682195402347,5.61760580157843,2056.53,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,8.0,0.0,27292.0,29.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,2.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,5.632450321953759,1473.18,0,0.0
301.0,1023.5,2047.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,1.0,1.0,25930.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,271.0,23.0,0.0,0.0,0.0,48.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.7931392214028427,-0.0526091106199917,1536.53,0,0.0
956.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,7.0,0.0,23780.0,83.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,161.0,13.0,0.0,0.0,0.0,29.0,V,0.0,0.0,1.0,0.0,,,,,,,0.005163336721067217,0.056467278535684576,0.0036404230953212342,5.990745590416322,1096.2,0,0.0
5675.0,1917.0,1969.0,0.0,0.0,3500.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,9.0,1.0,31133.0,27.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,363.0,30.0,0.0,0.0,0.0,19.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,-0.287025551095867,1551.15,0,0.0
405.0,827.5,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,6.0,0.0,36596.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,3.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1596.9,1,240.32
230.0,812.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,False,0.0,0.0,32366.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,136.0,11.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,0.9514593189256036,0.7437466077386046,0.9053173395624471,3.50453685193515,895.03,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.0,0.0,85399.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1998.3,0,0.0
9214.0,3291.0,5880.0,2386.0,2.0,15000.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,True,5.0,1.0,36047.0,31.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,405.0,34.0,0.0,0.0,0.0,33.0,M,0.0,0.0,0.0,0.0,,,,,,,,,,,2466.81,0,0.0
1593.0,432.0,4755.0,0.0,2.0,9500.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,True,6.0,1.0,30776.0,31.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,425.0,35.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,0.6608854924872286,0.8084665430854981,,,0.6411260483748791,0.1862489317166229,,,5450.12,1,1725.44
